geo_aggregation_level,geoid,name,industrial_diversity,economic_complexity_index,economic_complexity_percentile_score,strategic_index,strategic_index_percentile
5,278,"McComb, MS",174,-1.0284317194513959,14.46,-1.6947479735770286,65.48
5,279,"Jackson, MS",235,0.34436041763452235,69.05,1.8794781854771176,79.59
5,280,"Greenville, MS",155,-0.7819453007565764,21.43,-3.8706963670964796,52.38
5,281,"Greenwood, MS",151,-0.8305408552496557,20.41,-5.795923061407091,39.8
5,282,"Starkville, MS",186,-0.40231675916097,38.44,-1.5706697388342756,66.33
5,283,"Oxford, MS",171,-0.2525400252241131,45.41,-4.603910397762708,49.15
5,284,"Hattiesburg, MS",182,-0.9358972305318799,16.84,-0.5025698191881289,72.28
5,285,"Gulfport--Biloxi, MS",179,0.15837498178439718,61.56,-7.636641879665535,29.93
5,286,"Kirksville, MO",141,-1.121044594901486,11.39,-5.869307363882849,39.29
5,287,"Nebraska, NE",112,-1.566157881835921,2.38,-9.29687756861304,15.48
5,288,"Columbia, MO",208,0.08445688365786282,58.67,0.29990471521595663,75.17
5,289,"Springfield, MO",281,0.3476327345262411,69.22,8.29105075702045,94.22
5,290,"Sedalia, MO",183,-0.8039158687286305,21.26,1.5807367053563892,78.57
5,291,"Cape Girardeau, MO-IL",226,-0.5539858402231743,32.14,9.745745246308022,95.92
5,292,"Poplar Bluff, MO",163,-0.712426648787585,25.0,-5.919807982494566,38.78
5,293,"Village of Four Seasons, MO",202,0.11934555755802786,59.69,-3.945948684458147,51.87
5,294,"Chillicothe, MO",160,-0.9894776885058427,15.82,-2.174222976855412,61.73
5,295,"Nevada, MO",146,-0.9259180223872956,17.52,-6.1019886268644505,37.07
5,296,"Trenton, MO",144,-1.143708848013247,10.88,-5.20605307173392,44.73
5,297,"Fort Leonard Wood--St. Robert--Waynesville, MO",166,-0.4897504576668117,34.69,-6.239945956649416,36.39
5,298,"West Plains, MO",180,-0.8769917923350498,18.37,-0.2382993558390445,72.96
5,299,"Maryville, MO",126,-0.9520376248342926,16.67,-8.475447323188991,23.13
5,300,"Farmington, MO",189,-0.5617127779989962,30.78,-1.2398822813255295,68.37
5,301,"Moberly, MO",153,-1.036703660813208,14.29,-3.123903245618548,56.46
5,302,"Dillon, MT",119,-0.30893161158826965,42.86,-9.272300577938145,16.16
5,303,"Sheridan, WY",211,0.05266143343306722,57.82,3.7523887529468722,85.2
5,304,"Great Falls, MT",189,-0.4676125492014324,35.88,-0.5790310363931074,71.77
5,305,"Bozeman, MT",281,1.0959085247806715,85.54,-3.6413774419353784,54.25
5,306,"Billings, MT",269,0.00842439159295444,55.78,12.01501075758204,97.28
5,307,"Baker, MT",106,-0.9092752118324072,18.03,-9.940058175147817,12.07
5,308,"Miles, MT",139,-1.0142221525097004,14.97,-6.016784302839469,37.59
5,309,"Plentywood, MT",102,-0.7701259987367532,22.11,-9.004068026026644,18.54
5,310,"Missoula, MT",282,0.41044798470772237,70.75,8.342302104843245,94.56
5,311,"Lewistown, MT",142,-0.8769492053527874,18.54,-7.2384107908183175,32.31
5,312,"Kalispell, MT",269,0.6809779404222426,78.57,0.9477451803084356,76.53
5,313,"Jordan, MT",57,-0.2568924016119067,45.24,-8.620201917751134,21.77
5,314,"Shelby, MT",107,-1.371070875888152,5.44,-8.18026811374899,25.68
5,315,"Chester, MT",61,-0.7304757032039557,23.98,-8.644680761798542,21.09
5,316,"Glasgow, MT",107,-1.5485248429225151,3.23,-10.026493945274856,11.56
5,317,"Livingston, MT",185,0.3499994360011981,69.39,-5.108072621914642,45.92
5,318,"Winnett, MT",45,0.14298953522525484,60.71,-5.887845346917033,38.95
5,319,"Malta, MT",100,-1.35168891281768,5.95,-10.242750880555107,9.69
5,320,"Colstrip, MT",88,-0.7308225636772936,23.81,-8.630392502807789,21.6
5,321,"Williston, ND",126,-1.370550514671253,5.61,-6.1009440807615025,37.24
5,322,"Thompson Falls, MT",145,-0.338332692362408,40.48,-8.533328488144521,22.28
5,323,"Dickinson, ND",160,-0.9311867128041431,17.01,-1.4579274314497717,67.18
5,324,"Hastings, NE",153,-1.265229555114109,7.82,-3.503767123600215,54.93
5,325,"Norfolk, NE",157,-0.7648771521102548,22.28,-4.077545484441604,51.19
5,326,"North Platte, NE",156,-0.7764615372128296,21.77,-4.071312738304274,51.53
5,327,"Cheyenne, WY",201,-0.4941374407355456,34.52,3.315436220200519,84.18
5,328,"Broken Bow, NE",100,-1.342331632121778,6.46,-10.576980683959395,7.65
5,329,"Columbus, NE",138,-1.108264173162581,11.73,-5.489773121723319,41.84
5,330,"Alliance, NE",98,-1.550791582969196,3.06,-10.19640689601706,10.03
5,331,"O'Neill, NE",108,-1.55829984174247,2.72,-8.998155745840702,18.71
5,332,"Kearney, NE",159,-0.843930123538641,19.9,-2.5991740312366267,58.84
5,333,"Yankton, SD",148,-1.1000420642981894,11.9,-3.989625386667963,51.7
5,334,"McCook, NE",110,-1.6747783091490303,1.7,-8.642684116379376,21.26
5,335,"Valentine, NE",78,-1.347173287534231,6.29,-11.709688958108494,5.1
5,336,"Grand Island, NE",174,-0.8199489434040659,20.92,-0.3200358829772977,72.62
5,337,"Lincoln, NE",233,0.5451385985895842,74.15,1.480872010225054,78.06
5,338,"Ord, NE",96,-1.3653773177158912,5.78,-9.73000332812041,12.76
5,339,"Hyannis, NE",47,-1.0007218663019322,15.65,-9.583542042428551,13.78
5,340,"Las Vegas--Henderson--Paradise, NV",233,2.1036809082508294,96.09,-10.940268212006274,6.8
5,341,"Elko, NV",136,-1.085580338132963,12.76,-8.684162556380373,20.75
5,342,"St. George, UT",271,0.85541727893322,81.63,-1.5587553521482944,66.5
5,343,"Nashua, NH-MA",335,1.7246214422526367,94.22,-14.620657229811378,3.91
5,344,"Keene, NH",228,0.6775550688849499,78.4,-3.9229922246494935,52.04
5,345,"Lebanon, NH-VT",250,0.7816170256515725,80.44,-0.7901161985480651,70.41
5,346,"Trenton, NJ",259,1.798354059343327,94.73,-7.253001015432577,32.14
5,347,"Newark, NJ",355,2.564354800744117,97.96,-32.2699294107532,0.85
5,348,"Toms River, NJ",264,1.6671876558214425,93.88,-11.047180150072629,6.46
5,349,"Albuquerque, NM",225,1.2634244574459261,88.44,-7.385214358728328,31.29
5,350,"Roswell, NM",159,-1.0729311184578496,13.27,-1.716932964329152,65.31
5,351,"Las Vegas, NM",124,-0.7115245848763315,25.17,-9.557779895982812,14.29
5,352,"Clovis, NM",115,-1.522695792211551,3.4,-7.978201324909875,27.38
5,353,"El Paso, TX-NM",211,0.44909218544296825,72.28,-1.0003569164502923,68.88
5,354,"Hobbs, NM",116,-1.1540706833870689,10.37,-8.95896227050519,19.22
5,355,"Alamogordo, NM",141,-0.08485698737658837,52.55,-9.281797537757354,15.65
5,356,"Taos, NM",169,0.6941931952296013,78.74,-7.865665440544555,28.74
5,357,"Dumas, TX",92,-2.0332579838108398,0.34,-9.584936545547007,13.61
5,358,"Albany--Schenectady, NY",258,1.0176239997372387,84.01,-2.235554968204462,61.22
5,359,"Buffalo, NY",302,1.1076207114791028,86.39,2.1964146912823463,81.12
5,360,"New York, NY",232,3.4315061118103887,99.83,-19.15539110382973,2.55
5,361,"Binghamton, NY",220,0.7407757005824317,79.76,-3.7274780322561543,53.4
5,362,"Syracuse, NY",278,1.1337175953417873,86.73,-1.0035515985800614,68.71
5,363,"Erie, PA",312,0.12940495776732258,60.03,20.33726216882,99.83
5,364,"Elmira, NY",204,0.5194297252222914,73.81,-4.074006122970371,51.36
5,365,"Plattsburgh, NY",183,-0.03306505680277506,54.93,-4.69850510211021,48.3
5,366,"Yonkers, NY",282,2.020576100500007,95.58,-14.303217361610342,4.08
5,367,"Watertown, NY",144,-0.3079934172296029,43.03,-8.498554085497661,22.79
5,368,"Rochester, NY",252,1.3992416225615312,91.16,-4.2867027226500145,50.34
5,369,"Burlington, NC",230,0.44703890533364904,71.77,-1.7865505309066894,64.97
5,370,"Hickory, NC",237,0.5957306443058882,76.19,-0.6048848526883754,71.26
5,371,"Marion, VA",182,-0.26693673928527345,44.73,-3.8150721477321152,52.89
5,372,"Charlotte, NC-SC",356,1.6536786323281987,93.54,-8.995729600923429,19.05
5,373,"Boone, NC",179,0.27503937298881376,65.99,-7.754904325409612,29.25
5,374,"Washington, NC",192,-0.37032475218162936,39.29,-0.7647237803722109,70.58
5,375,"Roanoke Rapids, NC",171,-0.5753527746829203,30.1,-3.3200711856326297,55.78
5,376,"Fayetteville, NC",207,0.14895843509076068,61.22,0.5719318941649489,75.68
5,377,"Wilmington, NC",269,1.0038555650635899,83.67,-4.712281526552271,48.13
